url,campus,semester,title,credit,department,instructor,times,room,additional_info,misc_links
https://www.haverford.edu//academics/single?id=BANTHB316001b&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Beyond Bollywood:Gender/Perfor,1.00,Anthropology,"Weidman,Amanda","T 01:10pm-03:30pm
",,"Class Number: 1228
The countries of South Asia (India, Pakistan, Bangladesh, Nepal, Sri Lanka) have produced vibrant and varied forms of popular culture, including cinema, theatrical and other forms of performance, and sonic and visual culture. Using cinema and other audio-visual materials, this course will examine media and performance as crucial sites for the construction and negotiation of gender ideologies and hierarchies in these different national contexts. The issues we will explore include: questions of agency, constraint, and identity in performance; the role of mass mediation in creating new masculinities and femininities; and the relationship between popular culture and larger sociopolitical identities. Haverford: Social Science (SO)  ( )
Enrollment Cap: 15;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BANTHB339001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,"Migrants, Refugees, & Borders",1.00,Anthropology,"Fioratta,Susanna","W 01:10pm-03:30pm
",,"Class Number: 1229
Borders are often taken for granted as natural divisions in the world, but they are actually the products of political, historical, and social processes. Border crossing is often framed as an aberration or even a crisis, but people have moved for as long as humans have existed. How do we make sense of these contradictions? How do borders give meaning to movement? How do people who move—or, who desire to move—engage, evade, or make use of borders? This course approaches borders from an anthropological perspective by foregrounding the experiences of the people who move across them. Focusing on specific instances of mobility in their sociocultural contexts, we will investigate moving and belonging across borders from the viewpoints of people variously categorized as migrants and refugees, giving particular attention to how these categories take on meaning in everyday life. From here, we will consider how broader issues of state power and sovereignty, belonging and exclusion, and global inequality intersect with the movements of people around the world.; Current topic description: Borders are often taken for granted as natural divisions in the world, but they are actually the products of political, historical, and social processes. Border crossing is often framed as an aberration or even a crisis, but people have moved for as long as humans have existed. How do we make sense of these contradictions? How do borders give meaning to movement? How do people who move—or, who desire to move—engage, evade, or make use of borders? This course approaches borders from an anthropological perspective by foregrounding the experiences of the people who move across them. Focusing on specific instances of mobility in their sociocultural contexts, we will investigate moving and belonging across borders from the viewpoints of people variously categorized as migrants and refugees, giving particular attention to how these categories take on meaning in everyday life. From here, we will consider how broader issues of state power and sovereignty, belonging and exclusion, and global inequality intersect with the movements of people around the world.
Approach: Course does not meet an Approach; 
Enrollment Cap: 19;  15 Seats reserved for students in the 360
Program. 4 seats for Anthropology major at Bryn Mawr. Throughout human
history, diverse peoples have been interacting with each other and
their environment on the borderlands--places shaped by encounters
across difference, with significant implications on culture and
livelihood.  This cluster focuses on the core issue of borderland
encounters, and addresses a variety of common themes such as the
concept and nature of borderlands, cultural exchange, power relations,
ethnic experience, human- environmental interactions, and
(trans)nationalism. The field study will explore the borderlands along
China’s Southwest Silk Road through Yunnan province, which encompass
diverse ethnic cultures such as Tibetans and Thai in Shangri-La and
Xishuangbanna and borderlands environmental experiences along the
Tea-Horse trading route. If you are interested in the 360 program, you
must fill out the application which is due on April 3rd at NOON by
clicking on link.
https://www.brynmawr.edu/360/fall-2019-application-Borderlands. This
360 cluster includes enrolling in, EALC B353 & ENVS H118.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BANTHB398001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Senior Conference,1.00,Anthropology,"Barrier,Casey R.Pashigian,Melissa","M 12:10pm-02:00pm
",,"Class Number: 1230
Research design, proposal writing, research ethics, empirical research techniques and analysis of original material. Class discussions of work in progress and oral and written presentations of the analysis and results of research are important. A senior thesis proposal is the most significant writing experience in the seminar. Prerequisite: Senior Anthropology majors only. Haverford: Social Science (SO)  ( )
Anthropology Senior Majors","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARABB003001f&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,2nd Yr Mod Standard Arabic,1.00,Arabic,"Darwish,Manar","TTh 11:25am-12:45pm
MWF 12:10pm-01:00pm
",,"Class Number: 1231
Combines intensive oral practice with writing and reading in the modern language. The course aims to increase students’ expressive ability through the introduction of more advanced grammatical patterns and idiomatic expressions. Introduces students to authentic written texts and examples of Arabic expression through several media. Prerequisite: ARAB H002 or placement by instructor.
Approach: Course does not meet an Approach;  Haverford: A: Meaning, Interpretation (Texts) (A), Humanities (HU)
 Enrollment Cap: 15;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Sophomore; Junior;
Permission of Instructor;"," 
Book Prices
"
https://www.haverford.edu//academics/single?id=BARABB403001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Independent Study,1.00,Arabic,"Darwish,Manar",,,"Class Number: 1232
"," 
Book Prices
"
https://www.haverford.edu//academics/single?id=BARCHB101001a&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Intro:Egyptian/Near E. Arch,1.00,Classical Culture and Society,"Bradbury,Jennie","MWF 12:10pm-01:00pm
",,"Class Number: 2592
A historical survey of the archaeology and art of the ancient Near East and Egypt.
Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);  Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARCHB312001a&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Bronze Age Internationalism,1.00,Classical and Near Eastern Archaeology,"Bradbury,Jennie","T 02:10pm-04:00pm
",,"Class Number: 2376
This course explores the rise and fall of the first international age in the eastern mediterranean. We will focus on the cultural and diplomatic connections between Egypt, Syria, Anatolia and the Aegean during the Bronze Age, c. 2000-1200BCE.. Prerequisites:  ARCH B101 or B104 or B216 or B226 or B230 or B240 or B244.
Approach: Writing Attentive;  Haverford: Humanities (HU)  ( )
Enrollment Cap:22","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARCHB398001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Senior Seminar,1.00,Classical and Near Eastern Archaeology,"Department staff,TBA","Th 09:00am-11:00am
",,"Class Number: 2629
A weekly seminar on topics to be determined with assigned readings and oral and written reports. Haverford: Humanities (HU)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARCHB605001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,The Concept of Style,1.00,Classical and Near Eastern Archaeology,"Donohue,Alice A.","M 12:10pm-02:00pm
",,"Class Number: 2586
This seminar examines the development and uses of concepts of ""style"" in the criticism, analysis, and historiography of textual and material culture. Particular attention is paid to the recognition and description of style, explanations of stylistic change, and the meanings attached to style, particularly but not exclusively in classical and related traditions.
Graduate Students Only","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARCHB616001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Levantine & Maritime Arch,1.00,Classical and Near Eastern Archaeology,"Bradbury,Jennie","Th 02:10pm-04:00pm
",,"Class Number: 2580
This course will explore the history and archaeology of the Levant, and its key role in the maritime networks of the Eastern Mediterranean. We will use case studies from the Neolithic through to the late medieval period, to discover how ‘seascapes’ have shaped and influenced Levantine economies, industries, identities and political interconnections throughout the history of this region. The class will draw upon archaeological (both underwater and coastal), literary and iconographic evidence, alongside ongoing geomorphological and environmental studies in the region to take an interdisciplinary approach to this topic.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTAB251001k&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Arts Teaching,1.00,Praxis Program,"Cantor,Madeline","M 07:10pm-10:00pm
",,"Class Number: 1233
This is a Praxis II course intended for students who have substantial experience in an art form and are interested in extending that experience into teaching and learning at educational and community sites. Following an overview of the history of the arts in education, the course will investigate underlying theories and practices. The praxis component will allow students to create a fluid relationship between theory and practice through observing, teaching and reflecting on arts practices in educational contexts. School or community placement 4 hours a week. Preparation: At least an intermediate level of experience in an art form. This course counts toward the minor in Dance or Theater.
 Enrollment Cap: 12;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTDB136001h&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Modern: Beginning Technique,0.50,Dance - Arts Program,"Stark,Katherine Kiefer","MW 11:40am-01:00pm
",,"Class Number: 1234
Beginning level dance technique courses focus on introducing movement vocabulary, developing skills, and gaining an understanding of the form. Students must meet the attendance requirement, attend a live dance performance, and complete two writing assignments. In lieu of books, students may incur $10-30 in performance ticket fees, but may take advantage of free Tri-Co performances. Offered on a Pass/Fail basis only.
Approach: Course does not meet an Approach;  Haverford: A: Creative Expression (A-CEXP), Humanities (HU)
 Enrollment Cap: 25; Freshmen Spaces: 10;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTDB137001h&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Ballet: Beginning Technique,0.50,Dance - Arts Program,"Chipman Bloom,Jennifer L.","MW 01:10pm-02:30pm
",,"Class Number: 1235
Beginning level dance technique courses focus on introducing movement vocabulary, developing skills, and gaining an understanding of the form. Students must meet the attendance requirement, attend a live dance performance, and complete two writing assignments. In lieu of books, students may incur $10-30 in performance ticket fees, but may take advantage of free Tri-Co performances. Offered on a Pass/Fail basis only.
Approach: Course does not meet an Approach;  Haverford: A: Creative Expression (A-CEXP), Humanities (HU)
 Enrollment Cap: 22; Freshmen Spaces: 10;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTDB142001h&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Dance Comp: Process & Presence,1.00,Dance - Arts Program,"Department staff,TBA","TTh 02:25pm-03:45pm
",,"Class Number: 1236
This dance and movement composition course is open to movers of any kind, from any background, who want to explore embodied creation as a part of their educational and/or life practice. It engages students in developing and structuring movement ideas to build community with one another and the natural environment. This course will offer tools for developing creative problem solving skills; exploring embodied approaches to observation, analysis, and communication; and investigating possibilities for collaboration. Students will be introduced to freestyle, cultural narratives, memoir, and other resources relevant to our social climate as tools for researching and sketching choreographic ideas. Movement exercises, viewing of live and filmed work, and discussions will help to sharpen visual analysis and kinesthetic responses. The course includes journaling and required readings and viewings, but focuses primarily on weekly movement assignments. The processes explored in this course encourage students to cultivate the awareness and intention necessary to create and perform individual and collective works as a way of communicating ideas through the moving body. ARTD B144 Dance Composition: Elements and Craft is offered in the spring. ARTD B142 and ARTD B144 are not sequential and may be taken in any order. Concurrent participation in at least one class session per week in any level Dance Program technique course, either for credit or as an auditor, is recommended.
Approach: Critical Interpretation (CI);  Haverford: A: Creative Expression (A-CEXP), Humanities (HU)
Enrollment Cap: 10;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTDB220001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Screendance,1.00,Dance - Arts Program,"Department staff,TBA","TTh 09:55am-11:15am
",,"Class Number: 1237
This course is a practical introduction to Screendance for students interested in extending their experience or interest in dance and movement into a new realm. Also known as dancefilm, cinedance, videodance and/or dance for the camera, Screendance connects film (and filmmaking) with dance (and dancemaking) in an evolving hybrid performative practice. For both the maker and audience, the inquiry is the adventure of discovering what the coming together of dance and screen can be. Screendance can be described as diverse, global, emergent, alive, active, trans-media, continually evolving. Through class screenings, exercises, readings and discussion, students will learn approaches to combining dance and the moving image. Students will work alone and in small collaborative groups to create their own works integrating dance and video. Through creative projects, students will develop their own cinematic style and an increased proficiency with both filming and editing movement.
Approach: Critical Interpretation (CI);  Haverford: A: Creative Expression (A-CEXP)  ( )
 Enrollment Cap: 10;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTDB230001h&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Modern: Intermediate Technique,0.50,Dance - Arts Program,"Fishel,Brittany Whitmoyer","TTh 05:40pm-07:00pm
",,"Class Number: 1238
Intermediate level dance technique courses focus on expanding the movement vocabulary, on introducing movement phrases that are increasingly complex and demanding, and on directing attention to motional dynamics and spatial contexts. Students at this level are also expected to begin demonstrating an intellectual and kinesthetic understanding of these technical challenges. Students will be evaluated on their openness and commitment to the learning process, increased understanding of the technique, and demonstration in class of their technical and stylistic progress. Preparation: two semesters of beginning level modern, or its equivalent, or permission of the instructor.
Approach: Course does not meet an Approach;  Haverford: A: Creative Expression (A-CEXP), Humanities (HU)
 Enrollment Cap: 20; Freshmen Spaces: 8;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BARTDB231001h&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=1&orig_per_page=50,Bryn Mawr,Fall 2019,Ballet: Intermediate Technique,0.50,Dance - Arts Program,"Mintzer,Linda K.","TTh 12:55pm-02:15pm
",,"Class Number: 1239
Intermediate level dance technique courses focus on expanding the movement vocabulary, on introducing movement phrases that are increasingly complex and demanding, and on directing attention to motional dynamics and spatial contexts. Students at this level are also expected to begin demonstrating an intellectual and kinesthetic understanding of these technical challenges. Students will be evaluated on their openness and commitment to the learning process, increased understanding of the technique, and demonstration in class of their technical and stylistic progress. Preparation: three semesters of beginning level ballet, or its equivalent, or permission of the instructor. First-semester first year students must take a placement class during customs week.
Approach: Course does not meet an Approach;  Haverford: A: Creative Expression (A-CEXP), Humanities (HU)
 Enrollment Cap: 20; Freshmen Spaces: 8;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
